PROP_NAME,PROP_HEADING,AGE,CITY,PRICE,LOCATION,AREA,PRICE_PER_UNIT_AREA,DESCRIPTION,BHK,LATITUDE,LONGITUDE,url
Pavani Meadows,"2 BHK Flat for sale in Whisper Valley, Hyderabad",,Hyderabad,75.0 L,"Whisper Valley, Hyderabad",1434,5230,"2 BHK Apartment for sale in Whisper Valley, Hyderabad with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Whisper Valley which is a promising investment destination in Hyderabad. This might be your chance to grab the best 2 BHK property for sale in Whisper Valley. The property is on floor 2 and the total number of floors is 5. This 2 BHK Apartment is available at a reasonable price of Rs 75.0 L. Residents also need to pay maintenance charges of Rs 0. The built-up area is 1434 Square feet. It enjoys a strategic location with m...",2,17.4138031,78.3972025,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPtwY0x1PX5eV7A11pV65nErLDshby19ZlnA&s
Hi Rise Hi Rise Paradise,"3 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,60.0 L,"Bachupally, Hyderabad",1335,4490,"Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Hyderabad's top location, Bachupally. It is situated on floor 3. The total number of floors in this Apartment is 4. The property price of this unit is Rs 60.0 L. Monthly maintenance costs Rs 1500. The carpet area of this unit is 1335 Square feet. The built-up area is 1335 Square feet. There are 3 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Silver Oaks International School - Ba...",3,17.5423902,78.3854429,https://images.pexels.com/photos/271795/pexels-photo-271795.jpeg?auto=compress&cs=tinysrgb&w=800
"Pragathi Nagar, Hyderabad","2 BHK Flat for sale in Pragathi Nagar, Hyderabad",,Hyderabad,53.0 L,"Pragathi Nagar, Hyderabad",1035,5120,"Property for sale in Pragathi Nagar, Hyderabad. This 2 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 3. The total number of floors in this building is 5. This Apartment's price is Rs 53.0 L. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 1035 Square feet. This Apartment is strategically located within close distance of famous healthcare centres such as Sri Sri Holistic Hospitals, LandMark Hospitals, and Cygnus Institute of Gastroenterology. Schools like Dr. Ra...",2,17.5200154,78.3968876,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTem4jAshPAqwp9TFZHOe5Ur3KGxxXWB8-f-A&s
Mandeep Towers,"2 BHK Flat for sale in Bachupally, Hyderabad",,Hyderabad,47.0 L,"Bachupally, Hyderabad",1140,4120,"Looking for a 2 BHK Apartment for sale in Hyderabad? Your search ends here. Buy this 2 BHK property in Hyderabad's finest location, Bachupally. This is an owner listed property and there is no brokerage involved. It is on floor 4 out of 4 floors. This Apartment is available at a reasonable price of Rs 47.0 L. Maintenance charges in this property is Rs 1000. The built up area of this property is 1140 Square feet. This property is East facing. There are 2 bedrooms and 2 bathroom. The Apartment has lift facility. Regular water supply is available. There are a number of reputed schools in the vici...",2,17.5423902,78.3854429,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYDlzQ4omUhG5GLekwsO-jg6BeB2sRTydIruupsiV7roqnnrr2p9a0Wik&s
Hardhiks Gayathri Kamakshi,"2 BHK Flat for sale in Amberpet, Hyderabad",,Hyderabad,75.0 L,"Turab Nagar, Amberpet,Hyderabad",1120,6700,"Property for sale in Amberpet, Hyderabad. This 2 BHK Apartment is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 4. The total number of floors in this building is 5. This Apartment's price is Rs 75.0 L. The built-up area is 1120 Square feet. The property has 2 bedrooms and 2 bathroom. This Apartment is strategically located within close distance of famous healthcare centres such as Janani Hospital, SVS Institute of Neurosciences, and G G CHARITABLE HOSPITALS. Schools like Sri Sathya Sai Vidya Vihar, Sri Sanjee...",2,17.3930972,78.5202065,https://plus.unsplash.com/premium_photo-1661963657305-f52dcaeef418?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8NXx8bW9kZXJuJTIwaG91c2V8ZW58MHx8MHx8fDA%3D
"Janapriya Nagar, Hafeezpet,Hyderabad","4 BHK Villa for sale in Hafeezpet, Hyderabad",,Hyderabad,3.3 Cr,"Janapriya Nagar, Hafeezpet,Hyderabad",6200,5320,"Premium Triplex Villa For Sale at Hafeezpet
    
155 Sq Yards, 5200 Sft of Construction 
Plot Dimensions are 35 X 40
Age of Building 2 years
West Facing (South, West Corner)
G + 3 Floors
In Ground Floor 4 Car Parkings and 1 Servant Quarter

In First Floor 1 Living Room, 1Pooja Room, Guest Bedroom,  Hydraulic Lift (6 persons), Kitchen & Dining Hall and Utility Space

In Second Floor 1Hall, Master Bedroom, Children Bedroom and Study Room

In Third Floor Playing area with Glass Roofing and Home theatre

3.30 Crs (Negotiable)

Loan : 1.55 Cr (Indo Star Capital)
Ready to Occupy - Fully furnished al...",4,17.4918392,78.3575583,https://images.pexels.com/photos/186077/pexels-photo-186077.jpeg?auto=compress&cs=tinysrgb&w=1200
Nestcon Flamingo,"3 BHK Flat for sale in Kondapur, Hyderabad",,Hyderabad,1.1 Cr,"Police Colony, Kondapur,Hyderabad",1585,6940,"3 BHK Apartment for sale in Hyderabad. This property is in Kondapur, which is a coveted investment location. This tastefully designed 3 BHK unit is among Hyderabad's best properties. No brokerage to be paid for this property. This 3 BHK property is posted directly by Owner. Contact now for more details. This property in Hyderabad is on floor 5. The total number of floors in this Apartment is 5. The price of the Apartment is Rs 1.1 Cr. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1585 Square feet. Some of the very well-known and reputed...",3,17.4660472,78.3579011,https://images.pexels.com/photos/1693946/pexels-photo-1693946.jpeg?auto=compress&cs=tinysrgb&w=800
"Alwal, Hyderabad","10 BHK Independent House for sale in Alwal, Hyderabad",,Hyderabad,5.5 Cr,"Alwal, Hyderabad",6600,8330,"A 10 BHK Independent House for sale in Alwal, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 10 BHK unit with all the modern-day comforts is one of Alwal's most desired properties. Contact now for more information. The price of this Independent House is Rs 5.5 Cr. Each unit has a built-up area of 6600 Square feet. The carpet area is 6600 Square feet. There are 10 bedrooms. There is provision for 9 bathroom. This residential property is near Pallavi Model School - Alwal, St. Michael's School, and St. Ann's school. It is also close to Russh Super Speciality Hospital...",10,17.5022292,78.5088584,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyiVZsxHWJgiUG5BXh2ehDmMTVjP-AtqC4ig&s
Aditya Empress Heights,"3 BHK Flat for sale in Shaikpet, Hyderabad",,Hyderabad,1.3 Cr,"OU Colony, Shaikpet,Hyderabad",1635,7950,"3 BHK Apartment for sale in Shaikpet, Hyderabad. This 3 BHK unit is available in Shaikpet and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Shaikpet. It is on floor 7. The total number of floors is 9. The price of this Apartment is Rs 1.3 Cr. Residents in this project also pay monthly maintenance charges of Rs 0. The built-up area is 1635 Square feet. This property is at a walking distance from KIMS Hospitals Gachibowli, Hyderabad, FORT DENTAL HOSPITAL, a...",3,17.4037027,78.3934473,https://images.unsplash.com/photo-1710883727434-01c65fc14c76?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTIwfHxtb2Rlcm4lMjBob3VzZXxlbnwwfHwwfHx8MA%3D%3D
BR Hemadurga Towers,"3 BHK Flat for sale in Hafeezpet, Hyderabad",,Hyderabad,1.2 Cr,"Prajay City, Hafeezpet,Hyderabad",1720,6980,"3 BHK Apartment for sale in Hafeezpet, Hyderabad. This 3 BHK unit is available in Hafeezpet and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Hafeezpet. It is on floor 3. The total number of floors is 5. The price of this Apartment is Rs 1.2 Cr. Residents in this project also pay monthly maintenance charges of Rs 2500. The built-up area is 1720 Square feet. There are 3 bedrooms and 3 bathroom. This property is at a walking distance from Srikara Hospitals,...",3,17.4921518,78.354693,https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTZ8fGxpdmluZyUyMHJvb218ZW58MHx8MHx8fDA%3D
"JP Colony, Patancheru,Hyderabad","2 BHK Independent House for sale in Patancheru, Hyderabad",,Hyderabad,85.0 L,"JP Colony, Patancheru,Hyderabad",1230,6910,"One of the finest property in Patancheru is now available for sale. This is a 2 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 85.0 L. Other charges when you move into this property include maintenance, which is Rs 0. This Independent House is spacious with a built-up area of 1230 Square feet. This property ensures you are a quick distance away from the city's best schools such as Academic Heights Public School, Beeramguda, THE TRIBE FITNESS, and Zilla Parishad Girls High School, Patancheru. It is also close to good and reputed hosp...",2,17.531317,78.2657706,https://images.pexels.com/photos/271795/pexels-photo-271795.jpeg?auto=compress&cs=tinysrgb&w=800
"Nandi Nagar, Banjara Hills,Hyderabad","5 BHK Independent House for sale in Banjara Hills, Hyderabad",,Hyderabad,5.5 Cr,"Nandi Nagar, Banjara Hills,Hyderabad",2400,22920,"Property for sale in Banjara Hills, Hyderabad. This 5 BHK Independent House is located in Hyderabad's most promising location. This property is posted by owner and there is no brokerage involved. This Independent House's price is Rs 5.5 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 2400 Square feet. This Independent House is strategically located within close distance of famous healthcare centres such as Star Hospitals, Basavatarakam Indo American Cancer Hospital & Research Institute, and Rainbow Children's Hospital. Schools like Hyderabad School of Busine...",5,17.4281144,78.4138249,https://images.unsplash.com/photo-1580587771525-78b9dba3b914?w=900&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTJ8fGhvdXNlfGVufDB8fDB8fHw
Modern Residency,"2 BHK Flat for sale in Malakpet, Hyderabad",,Hyderabad,40.0 L,"Azampura, Malakpet,Hyderabad",850,4710,"A 2 BHK Apartment for sale in Malakpet, Hyderabad. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Malakpet's most desired properties. Contact now for more information. This 2 BHK unit is on floor 2. There are 5 floors in this property. The price of this Apartment is Rs 40.0 L. Maintenance charges come to Rs 1200. Each unit has a built-up area of 850 Square feet. The carpet area is 850 Square feet. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near All Saints' High School, St.Joseph'...",2,17.3768154,78.4853282,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPqFi7EUuUAdPJU6LwxL0MFerMNGOl7q3wfA&s
